Experimento ;Bloque ;Cama;Tratamiento;Fecha_corte;Individuo;Tallos;D_tallo;Flores;D_flor;L_ped;Peso;L_corte;Puntos;L_tallo
1;5;34;Solarizada;2016-09-07;1;10;5;1;6.5;23;280;70;3;77
1;5;34;Solarizada;2016-09-07;2;10;4;1;5.5;33;300;70;2;78
1;5;34;Solarizada;2016-09-09;1;10;6;1;7.5;24;305;70;3;81
1;5;34;Solarizada;2016-09-09;2;10;5;2;8;15;310;70;3;77.5
1;5;34;Solarizada;2016-09-09;3;10;4;1;7;17;280;65;2;77
1;5;34;Solarizada;2016-09-09;4;10;4;1;6.5;26;270;70;2;79
1;5;34;Solarizada;2016-09-09;5;10;5;2;8;19;370;65;3;78.5
1;5;34;Solarizada;2016-09-11;1;10;3;1;7;21;285;65;2;77.5
1;5;34;Solarizada;2016-09-11;2;10;4;3;7.5;17;240;69;2;78
1;5;34;Solarizada;2016-09-11;3;10;4;1;6.5;15;245;66;2;75.5
1;5;34;Solarizada;2016-09-11;4;10;4;1;8;17;240;70;3;75
1;5;34;Solarizada;2016-09-11;5;10;4;2;7;15.5;220;67;2;69.5
1;5;34;Solarizada;2016-09-13;1;10;4;1;5.5;22;245;70;4;73.5
1;5;34;Solarizada;2016-09-13;2;12;3;1;6.5;23;240;71;2;80
1;5;34;Solarizada;2016-09-13;3;12;4;1;6.5;24;255;68;3;74
1;5;35;Basamid;2016-09-07;1;10;4;2;6.5;28;220;72;3;83
1;5;35;Basamid;2016-09-07;2;10;5;1;6.5;29;230;75;3;89.5
1;5;35;Basamid;2016-09-07;3;10;6;1;7;23;280;69;3;86.5
1;5;35;Basamid;2016-09-07;4;10;4;1;6.5;23;300;69;4;89
1;5;35;Basamid;2016-09-07;5;10;5;1;6;28;310;61;3;85.75
1;5;35;Basamid;2016-09-09;1;10;6;1;8;23;330;69;3;82
1;5;35;Basamid;2016-09-09;2;10;5;2;6.9;24;360;71;3;88.5
1;5;35;Basamid;2016-09-09;3;10;4;1;7.2;20;430;75;3;86
1;5;35;Basamid;2016-09-09;4;10;4;1;5.9;18;350;72;2;87
1;5;35;Basamid;2016-09-09;5;10;5;1;7;19;280;75;3;78
1;5;35;Basamid;2016-09-11;1;10;5;1;7;18;220;73;3;85.5
1;5;35;Basamid;2016-09-11;2;10;4;1;7.5;22;225;70;4;84.5
1;5;35;Basamid;2016-09-11;3;10;3;1;8;14;250;69;3;84.5
1;5;35;Basamid;2016-09-11;4;10;4;1;8;17;235;63;2;84
1;5;35;Basamid;2016-09-11;5;10;4;2;7;13;230;61;2;94
1;5;36;Hongos;2016-09-09;1;10;4;2;5.8;25;330;75;3;83
1;5;36;Hongos;2016-09-09;2;10;6;1;6.2;28;360;70;3;81
1;5;36;Hongos;2016-09-09;3;10;6;1;5.3;19;430;71;2;81
1;5;36;Hongos;2016-09-09;4;10;5;1;6.4;31;350;75;3;87
1;5;36;Hongos;2016-09-09;5;10;6;1;7.2;22;280;72;3;84.5
1;5;36;Hongos;2016-09-11;1;10;3;1;7;16.5;240;70;4;88
1;5;36;Hongos;2016-09-11;2;10;3;1;8;21;300;69;3;82
1;5;36;Hongos;2016-09-11;3;10;4;1;7.5;22;250;72;3;87.5
1;5;36;Hongos;2016-09-11;4;10;4;1;8;19;200;73;2;81.5
1;5;36;Hongos;2016-09-11;5;10;5;2;7;20;245;70;3;88.5
1;5;36;Hongos;2016-09-13;1;10;4;2;5.5;19;255;70;3;88.5
1;5;36;Hongos;2016-09-13;2;12;4;1;6;21;265;71;2;81.5
1;5;36;Hongos;2016-09-13;3;11;4;1;6.5;22;260;69;2;84.5
1;5;36;Hongos;2016-09-13;4;12;3;1;6;23;280;75;2;89
1;5;36;Hongos;2016-09-13;5;12;4;1;6;21;270;68;2;79
1;5;37;Nada;2016-09-07;1;10;5;2;5.5;14;280;70;2;77.5
1;5;37;Nada;2016-09-07;2;10;4;1;6.5;18;220;73;3;68
1;5;37;Nada;2016-09-07;3;10;4;1;6.5;21;250;72;3;80
1;5;37;Nada;2016-09-07;4;10;5;1;6.5;23;230;75;3;80
1;5;37;Nada;2016-09-07;5;10;3;1;6.5;23;221;70;2;76
1;5;37;Nada;2016-09-09;1;10;7;2;6.8;25;280;80;2;86.5
1;5;37;Nada;2016-09-09;2;10;6;2;7.2;22;290;75;3;92
1;5;37;Nada;2016-09-09;3;10;5;1;5.9;30;240;70;3;79
1;5;37;Nada;2016-09-09;4;10;5;1;6.2;28;270;80;3;85.5
1;5;37;Nada;2016-09-09;5;10;4;1;7;21;300;65;3;88
1;5;37;Nada;2016-09-11;1;10;5;1;7.5;18;270;69;3;71.5
1;5;37;Nada;2016-09-11;2;10;5;1;8;22;265;70;4;70.5
1;5;37;Nada;2016-09-11;3;10;4;1;8;14;290;75;3;75
1;5;37;Nada;2016-09-11;4;10;3;2;7;17;240;75;2;68.5
1;5;37;Nada;2016-09-11;5;10;4;2;8;13;280;74;2;83
1;7;135;Basamid;2016-09-03;1;6;5;1;5;32;240;75;3;75.5
1;7;135;Basamid;2016-09-03;2;8;6;1;4.3;33;260;70;3;77.5
1;7;135;Basamid;2016-09-03;3;7;5;2;4.5;28;250;72;2;72.5
1;7;135;Basamid;2016-09-03;4;7;6;1;5;30;250;75;3;76.5
1;7;135;Basamid;2016-09-03;5;7;5;1;5.3;31;260;70;3;77.5
1;7;135;Basamid;2016-09-05;1;6;4;1;7;31;270;70;3;86
1;7;135;Basamid;2016-09-05;2;6;4.5;2;8;21;270;75;2;79.5
1;7;135;Basamid;2016-09-05;3;7;5;1;7;29;280;75;2;72
1;7;135;Basamid;2016-09-05;4;6;4;1;8;32;260;75;3;84
1;7;135;Basamid;2016-09-05;5;7;4.5;1;6;27;270;80;3;83.5
1;7;135;Basamid;2016-09-06;1;6;5;2;6.1;23;250;70;3;87
1;7;135;Basamid;2016-09-06;2;8;7;1;6.5;20;250;72;3;79.5
1;7;135;Basamid;2016-09-06;3;7;6;1;5.8;28;260;75;2;85
1;7;135;Basamid;2016-09-06;4;7;4;1;6.6;22;240;70;3;72.5
1;7;135;Basamid;2016-09-06;5;7;5;1;5.5;19;260;72;3;88.5
1;7;135;Basamid;2016-09-08;1;10;5;1;6.2;22;300;70;2;88
1;7;135;Basamid;2016-09-08;2;10;6;2;5.9;18;310;70;2;76.5
1;7;135;Basamid;2016-09-08;3;10;7;1;6.8;23;300;75;3;78.5
1;7;135;Basamid;2016-09-08;4;10;4;1;5.3;26;320;80;2;72.5
1;7;135;Basamid;2016-09-08;5;10;4;2;4.9;19;340;75;3;76.5
1;7;135;Basamid;2016-09-10;1;10;3;1;4.8;23;230;75;3;83.5
1;7;135;Basamid;2016-09-10;2;10;4;2;5.9;30;240;70;3;81
1;7;135;Basamid;2016-09-10;3;10;5;1;6.5;29;260;80;3;86
1;7;135;Basamid;2016-09-10;4;10;3;2;5.7;22;250;65;2;84.5
1;7;135;Basamid;2016-09-10;5;10;3;2;7.5;25;230;70;3;84.5
1;7;136;Hongos;2016-09-03;1;6;6;1;5.5;31;240;70;3;80.75
1;7;136;Hongos;2016-09-03;2;7;4;1;4.5;31;250;75;2;89
1;7;136;Hongos;2016-09-03;3;6;6;1;5.3;28;260;70;2;63.5
1;7;136;Hongos;2016-09-03;4;7;6;1;5.6;26;270;72;2;71.5
1;7;136;Hongos;2016-09-03;5;7;6;1;6;28;240;75;3;75.5
1;7;136;Hongos;2016-09-05;1;7;5;1;8;23;280;75;4;85.5
1;7;136;Hongos;2016-09-05;2;7;5;1;8;23;260;80;3;85.5
1;7;136;Hongos;2016-09-05;3;5;6;2;8;22;270;75;3;80
1;7;136;Hongos;2016-09-05;4;5;5;2;7;20;260;70;3;85.5
1;7;136;Hongos;2016-09-05;5;6;4;1;8;19;250;80;3;82.5
1;7;136;Hongos;2016-09-06;1;7;5;1;5.8;23;260;70;3;78.5
1;7;136;Hongos;2016-09-06;2;7;6;1;6;28;240;65;2;88.5
1;7;136;Hongos;2016-09-06;3;7;4;1;5.3;17;270;75;2;84
1;7;136;Hongos;2016-09-06;4;7;6;2;6.4;22.5;260;70;2;79.5
1;7;136;Hongos;2016-09-06;5;8;5;1;6.2;25;270;70;3;85
1;7;136;Hongos;2016-09-07;1;10;3;1;7.5;21;310;75;3;72.5
1;7;136;Hongos;2016-09-07;2;10;5;2;8;24;440;76;3;79
1;7;136;Hongos;2016-09-07;3;10;4;2;7.5;24;350;70;3;83.5
1;7;136;Hongos;2016-09-07;4;10;4;2;8;22;290;70;3;85.5
1;7;136;Hongos;2016-09-07;5;10;4;1;7;25;390;75;3;82.5
1;7;136;Hongos;2016-09-08;1;10;4;1;5.3;13;300;80;3;83.5
1;7;136;Hongos;2016-09-08;2;10;6;2;5.6;19;350;75;2;84.5
1;7;136;Hongos;2016-09-08;3;10;6;1;6.2;27;330;80;3;81.5
1;7;136;Hongos;2016-09-08;4;10;6;2;6.9;21;340;70;3;86.5
1;7;136;Hongos;2016-09-08;5;10;5;1;5.3;31;450;70;2;87.5
1;7;136;Hongos;2016-09-10;1;9;3;1;6.2;23;260;70;3;86
1;7;136;Hongos;2016-09-10;2;8;4;2;6.2;27;240;75;3;67.5
1;7;136;Hongos;2016-09-10;3;10;5;1;7.8;22;250;75;3;75.5
1;7;136;Hongos;2016-09-10;4;8;3;1;5.5;26;250;70;3;70
1;7;136;Hongos;2016-09-10;5;10;4;1;5.3;28;260;65;3;69
1;7;137;Solarizada;2016-09-03;1;7;5;1;7;22.25;260;70;3;76.5
1;7;137;Solarizada;2016-09-03;2;7;5;1;5;32;265;77;2;77
1;7;137;Solarizada;2016-09-03;3;6;5;1;7;27.5;225;74;2;87.5
1;7;137;Solarizada;2016-09-03;4;6;6;1;6;25.25;260;72;2;71
1;7;137;Solarizada;2016-09-03;5;7;6;1;6.5;24;260;74;3;77.5
1;7;137;Solarizada;2016-09-05;1;6;6;1;5.8;32;260;80;3;75
1;7;137;Solarizada;2016-09-05;2;7;5;1;5.6;28;260;75;3;79
1;7;137;Solarizada;2016-09-05;3;7;5;1;4.9;30;250;75;3;84
1;7;137;Solarizada;2016-09-05;4;7;6;1;5.2;25;270;80;2;81.5
1;7;137;Solarizada;2016-09-05;5;6;5;1;5.6;30;250;70;2;70.5
1;7;137;Solarizada;2016-09-07;1;10;4;1;8;18;320;70;3;84
1;7;137;Solarizada;2016-09-07;2;10;4;1;8.5;25;460;70;3;83
1;7;137;Solarizada;2016-09-07;3;10;5;2;7;19;420;70;2;86.5
1;7;137;Solarizada;2016-09-07;4;10;5;1;8;19;360;75;2;87
1;7;137;Solarizada;2016-09-07;5;10;4;1;8;20;320;70;2;79
1;7;137;Solarizada;2016-09-08;1;10;4;1;6.5;28;290;70;3;86.5
1;7;137;Solarizada;2016-09-08;2;10;6;1;6.2;21;300;80;3;74.5
1;7;137;Solarizada;2016-09-08;3;10;4;2;5.9;22;210;70;2;81.5
1;7;137;Solarizada;2016-09-08;4;10;4.5;1;5.5;20;240;70;3;73.5
1;7;137;Solarizada;2016-09-08;5;10;6;1;6.8;19;270;75;2;72.5
1;7;137;Solarizada;2016-09-10;1;12;4;1;6.8;20;240;69;3;86
1;7;137;Solarizada;2016-09-10;2;13;3;1;7.2;22;260;70;3;69.5
1;7;137;Solarizada;2016-09-10;3;10;3;1;5.9;30;240;72;3;64.5
1;7;137;Solarizada;2016-09-10;4;11;5;1;5.2;28;260;70;3;75
1;7;137;Solarizada;2016-09-10;5;12;4;1;6.2;23;320;75;3;77
1;7;138;Nada;2016-09-03;1;5;6;1;6;20.23;275;;3;82
1;7;138;Nada;2016-09-03;2;6;5;1;6;21.25;250;;2;77
1;7;138;Nada;2016-09-03;3;8;6;1;6.5;19.22;290;;3;77
1;7;138;Nada;2016-09-03;4;7;5;1;6;17.21;245;;3;83
1;7;138;Nada;2016-09-03;5;6;5;1;7;15.25;270;;3;75
1;7;138;Nada;2016-09-05;1;6;5;1;6.2;32;240;75;3;79.5
1;7;138;Nada;2016-09-05;2;5;6;1;5.8;28;250;75;3;80.5
1;7;138;Nada;2016-09-05;3;7;4;1;5.3;25;250;80;2;80.5
1;7;138;Nada;2016-09-05;4;5;5;1;6.8;28;260;65;3;74
1;7;138;Nada;2016-09-05;5;7;5;1;5.5;28;260;80;3;77.5
1;7;138;Nada;2016-09-07;1;10;4;1;8;22;350;70;2;77.5
1;7;138;Nada;2016-09-07;2;10;5;1;8;28;400;72;2;77
1;7;138;Nada;2016-09-07;3;10;4;2;7.5;21;360;72;3;80.5
1;7;138;Nada;2016-09-07;4;10;5;2;6.3;21.5;480;74;3;70
1;7;138;Nada;2016-09-07;5;10;4;1;8.3;24;350;75;3;79.5
1;7;138;Nada;2016-09-08;1;10;5;2;6.3;31;260;75;3;75.5
1;7;138;Nada;2016-09-08;2;10;4;1;5.8;28;320;75;3;81.5
1;7;138;Nada;2016-09-08;3;10;5;1;6.2;29;380;75;3;78.5
1;7;138;Nada;2016-09-08;4;10;6;1;6.1;18;300;75;3;82.5
1;7;138;Nada;2016-09-08;5;10;6;1;5.3;22;310;75;2;83.5
1;7;138;Nada;2016-09-10;1;10;4;1;5.9;27;270;70;3;83
1;7;138;Nada;2016-09-10;2;9;4;1;6.2;22;260;70;3;81.5
1;7;138;Nada;2016-09-10;3;8;3;1;5.2;26;270;70;3;81.5
1;7;138;Nada;2016-09-10;4;14;5;1;6.8;28;250;70;3;79
1;7;138;Nada;2016-09-10;5;12;6;1;7;23;270;70;3;79
1;13;143;Solarizada;2016-09-11;1;5;5.5;2;6.4;12;260;76;3;91
1;13;143;Solarizada;2016-09-11;2;6;4;1;8.2;9;270;75;3;80.5
1;13;143;Solarizada;2016-09-11;3;5;5;1;6.3;13;300;70;3;82.5
1;13;143;Solarizada;2016-09-11;4;6;4.5;2;7.5;18;260;75;3;75.5
1;13;143;Solarizada;2016-09-11;5;6;5;1;5.8;11;260;70;2;83
1;13;143;Solarizada;2016-09-13;1;7;3;1;8;18;260;70;3;89.5
1;13;143;Solarizada;2016-09-13;2;6;4;2;7.5;14;280;75;3;85.5
1;13;143;Solarizada;2016-09-13;3;5;5;1;6.2;19;240;80;2;84
1;13;143;Solarizada;2016-09-13;4;7;4;1;7.8;13;260;75;3;67.5
1;13;143;Solarizada;2016-09-13;5;7;4;1;6.8;21;270;80;3;77.5
1;13;143;Solarizada;2016-09-15;1;10;3.5;2;8;11;270;70;3;92
1;13;143;Solarizada;2016-09-15;2;10;4;2;8.5;16;375;69;3;86.5
1;13;143;Solarizada;2016-09-15;3;10;4;2;9;18;380;70;2;87
1;13;143;Solarizada;2016-09-15;4;10;5;3;8;14;340;71;4;80.5
1;13;143;Solarizada;2016-09-15;5;10;4;2;7;19;325;73;2;93
1;13;143;Solarizada;2016-09-17;1;10;4;1;7;22;270;68;2;85.5
1;13;143;Solarizada;2016-09-17;2;10;5;1;8;28;265;74;2;81.5
1;13;143;Solarizada;2016-09-17;3;10;4;2;7.2;16;250;70;3;75
1;13;143;Solarizada;2016-09-17;4;10;4;1;8;15;240;72;2;85.5
1;13;143;Solarizada;2016-09-17;5;10;5;2;7;16;260;70;2;77.5
1;13;144;Basamid;2016-09-11;1;5;5;1;6.2;21;310;70;3;77.5
1;13;144;Basamid;2016-09-11;2;6;4.5;2;5.8;23;260;70;3;80
1;13;144;Basamid;2016-09-11;3;6;4;1;6.9;20;260;65;2;82.5
1;13;144;Basamid;2016-09-13;1;7;5;1;6.8;30;260;75;3;88.5
1;13;144;Basamid;2016-09-13;2;6;4;1;7.3;26;240;80;3;77.5
1;13;144;Basamid;2016-09-13;3;5;6;1;5.8;20;260;71;2;93.5
1;13;144;Basamid;2016-09-13;4;6;5;1;7;17;270;75;3;94
1;13;144;Basamid;2016-09-13;5;6;6;1;6.5;13;280;75;3;96
1;13;144;Basamid;2016-09-15;1;10;5;2;8;24;385;70;2;91
1;13;144;Basamid;2016-09-15;2;10;5;2;9;26;430;73;3;96.5
1;13;144;Basamid;2016-09-15;3;10;4;2;8;22;470;73;3;81
1;13;144;Basamid;2016-09-15;4;7;3;2;9;21;360;70;3;95.5
1;13;144;Basamid;2016-09-15;5;10;4;1;8.3;23;390;69;3;98
1;13;144;Basamid;2016-09-17;1;10;4;1;6;18;295;70;2;91.5
1;13;144;Basamid;2016-09-17;2;10;3;1;7;21.5;260;72;2;91
1;13;144;Basamid;2016-09-17;3;10;4;1;6;28;260;75;3;89
1;13;144;Basamid;2016-09-17;4;10;5;1;6;16;340;74;3;88.5
1;13;144;Basamid;2016-09-17;5;10;4;2;7;19.5;325;74;2;80
1;13;144;Basamid;2016-09-19;1;10;3;1;7;22;210;68;2;90.5
1;13;144;Basamid;2016-09-19;2;10;3;1;6;14;240;70;3;82.5
1;13;144;Basamid;2016-09-19;3;11;2;2;6;19;220;72;3;79
1;13;144;Basamid;2016-09-19;4;12;4;2;6;29;190;67;2;78.5
1;13;144;Basamid;2016-09-19;5;10;3;1;7.5;17.5;220;65;2;90.5
1;13;145;Hongos;2016-09-13;1;6;4;2;5.8;22;280;70;3;82
1;13;145;Hongos;2016-09-13;2;6;5;2;4.7;19;230;75;3;90
1;13;145;Hongos;2016-09-13;3;5;5;1;6.2;26;310;70;3;91
1;13;145;Hongos;2016-09-13;4;6;4;1;7.3;23;270;75;3;87.5
1;13;145;Hongos;2016-09-13;5;5;5;1;6.2;18;260;75;3;93.5
1;13;145;Hongos;2016-09-15;1;10;4;3;8;25;250;70;2;96
1;13;145;Hongos;2016-09-15;2;10;4;2;9;23;300;69;2;97.5
1;13;145;Hongos;2016-09-15;3;10;4.5;2;8.5;20;250;72;3;98
1;13;145;Hongos;2016-09-15;4;10;5;1;8;24;370;75;2;93.5
1;13;145;Hongos;2016-09-15;5;10;5;2;7;20.5;360;70;2;96.5
1;13;145;Hongos;2016-09-17;1;10;5;2;7.5;27;260;74;2;87
1;13;145;Hongos;2016-09-17;2;10;4.5;1;8;23;265;74;2;95
1;13;145;Hongos;2016-09-17;3;10;4;1;7.5;24;245;72;2;81.5
1;13;145;Hongos;2016-09-17;4;10;5;1;8;22;280;69;3;87
1;13;145;Hongos;2016-09-17;5;10;4;1;8;18;275;69;3;85.5
1;13;145;Hongos;2016-09-19;1;10;2;2;6;17;200;72;;91.5
1;13;145;Hongos;2016-09-19;2;10;3;1;5;22;210;70;;85
1;13;145;Hongos;2016-09-19;3;10;4;2;6;12;280;74;;100.5
1;13;145;Hongos;2016-09-19;4;10;3;1;6;27.5;205;69;;88.5
1;13;145;Hongos;2016-09-19;5;12;3;1;7;16.5;235;70;;79.5
1;13;146;Nada;2016-09-11;1;6;4.5;1;5.2;21;250;75;3;88.5
1;13;146;Nada;2016-09-11;2;5;3;1;4.3;17;290;70;3;94.5
1;13;146;Nada;2016-09-13;1;6;4;1;7;16;260;70;3;103
1;13;146;Nada;2016-09-13;2;7;5;2;8;23;270;70;3;97.5
1;13;146;Nada;2016-09-13;3;5;6;1;6.9;17;300;75;2;89
1;13;146;Nada;2016-09-13;4;6;3;2;5.7;19;240;80;3;84.5
1;13;146;Nada;2016-09-13;5;6;4;1;8.5;22.5;250;70;2;75.5
1;13;146;Nada;2016-09-15;1;10;3;1;8;29;360;70;3;94.5
1;13;146;Nada;2016-09-15;2;10;5;1;7.5;28;345;72;3;98
1;13;146;Nada;2016-09-15;3;10;3;2;8;22;430;70;3;88
1;13;146;Nada;2016-09-15;4;10;4;1;8;18;365;70;3;70
1;13;146;Nada;2016-09-15;5;10;5;1;8.5;20;400;75;3;79.5
1;13;146;Nada;2016-09-17;1;10;4;1;8;25;330;70;2;90.5
1;13;146;Nada;2016-09-17;2;10;3;1;8;23;250;70;3;90.5
1;13;146;Nada;2016-09-17;3;10;5;2;8.5;20;240;66;3;95.5
1;13;146;Nada;2016-09-17;4;10;4;1;8;26;260;71;2;98.5
1;13;146;Nada;2016-09-17;5;10;3;1;8;23;260;75;3;90
1;13;146;Nada;2016-09-19;1;10;3;1;7;21;200;70;3;91
1;13;146;Nada;2016-09-19;2;10;3;1;6;18.5;300;68;3;91.5
1;13;146;Nada;2016-09-19;3;10;5;1;7;14;215;68;2;84
1;13;146;Nada;2016-09-19;4;10;4;2;6;19.5;245;71;4;84
1;13;146;Nada;2016-09-19;5;10;3;1;6;23;255;72;3;84
1;UF1-4;111;Hongos;2016-09-20;1;6;4;2;7;19;275;70;2;81
1;UF1-4;111;Hongos;2016-09-20;2;7;4.5;2;8;16;305;75;2;78.5
1;UF1-4;111;Hongos;2016-09-20;3;6;3.5;2;7.5;18.5;265;80;2;83.5
1;UF1-4;111;Hongos;2016-09-20;4;7;5;2;8;16;315;80;1;86.5
1;UF1-4;111;Hongos;2016-09-20;5;7;4.5;2;8;17.5;295;73;2;81.5
1;UF1-4;111;Hongos;2016-09-22;1;9;4.5;1;7.5;16;335;79;3;91
1;UF1-4;111;Hongos;2016-09-22;2;10;3;2;7.5;13.5;315;80;2;78.5
1;UF1-4;111;Hongos;2016-09-22;3;10;3;1;8;20.5;320;80;2;83
1;UF1-4;111;Hongos;2016-09-22;4;10;4.2;1;7;17.5;295;80;2;86
1;UF1-4;111;Hongos;2016-09-22;5;10;3.5;2;8;19;290;77;3;89
1;UF1-4;111;Hongos;2016-09-24;1;11;3;1;7;13.5;230;74;2;90
1;UF1-4;111;Hongos;2016-09-24;2;9;3;1;7;19;220;70;2;78
1;UF1-4;111;Hongos;2016-09-24;3;11;3.2;2;6;16;240;75;2;71.5
1;UF1-4;111;Hongos;2016-09-24;4;10;3.8;2;7.5;21;265;70;2;96.5
1;UF1-4;111;Hongos;2016-09-24;5;12;3;1;7;11.5;280;75;2;87
1;UF1-4;129;Hongos;2016-09-24;1;8;3.5;1;6.5;15;260;68;2;73
1;UF1-4;129;Hongos;2016-09-24;2;7;3;3;7;16;255;69;2;76
1;UF1-4;129;Hongos;2016-09-24;3;9;3.8;2;8;21.5;220;69;2;81
1;UF1-4;129;Hongos;2016-09-24;4;7;3.5;2;8;14.8;240;70;2;64
1;UF1-4;129;Hongos;2016-09-24;5;8;3;2;7;13;270;69;3;79
1;UF1-4;129;Hongos;2016-09-26;1;10;3.5;2;8.2;19;300;68;3;84
1;UF1-4;129;Hongos;2016-09-26;2;10;4;3;8.4;15.6;270;68;2;82.5
1;UF1-4;129;Hongos;2016-09-26;3;10;3;2;8;18.9;305;70;2;79.5
1;UF1-4;129;Hongos;2016-09-26;4;10;3.8;2;7.5;12;315;69;3;73
1;UF1-4;129;Hongos;2016-09-26;5;10;4;3;8;19;350;70;3;78
1;UF1-4;129;Hongos;2016-09-28;1;10;3;1;7.6;20.3;320;74;2;73.5
1;UF1-4;129;Hongos;2016-09-28;2;10;3;2;8;15.7;340;66;2;85.5
1;UF1-4;129;Hongos;2016-09-28;3;10;2.9;1;7;15.9;385;67;2;79.5
1;UF1-4;129;Hongos;2016-09-28;4;10;3;2;7.9;17.7;350;69;2;78.5
1;UF1-4;129;Hongos;2016-09-28;5;10;4;1;7.6;16;370;74;3;80.5
1;UF1-4;129;Hongos;2016-09-30;1;10;4;1;7.5;14;300;67;3;67.5
1;UF1-4;129;Hongos;2016-09-30;2;10;4;2;7.5;16;295;72;2;58.5
1;UF1-4;129;Hongos;2016-09-30;3;10;3.5;2;7;16.5;320;69;3;69.5
1;UF1-4;129;Hongos;2016-09-30;4;10;3;1;6.8;20.2;315;74;2;62
1;UF1-4;129;Hongos;2016-09-30;5;10;4;2;7;17;330;70;2;70
1;UF1-4;129;Hongos;2016-10-01;1;10;3;1;6;18;270;67;2;71.5
1;UF1-4;129;Hongos;2016-10-01;2;11;3;1;7.2;22;305;65;3;57
1;UF1-4;129;Hongos;2016-10-01;3;9;4;2;7;16;225;70;2;63.5
1;UF1-4;129;Hongos;2016-10-01;4;10;3.5;2;7;11.5;300;71;2;69
1;UF1-4;129;Hongos;2016-10-01;5;7;3;1;6.8;19.2;295;68;3;66.5
1;UF1-4;112;Solarizada;2016-09-20;1;6;3;2;8.5;12;230;73;3;86.5
1;UF1-4;112;Solarizada;2016-09-20;2;7;4;2;8.5;24;300;75;3;78
1;UF1-4;112;Solarizada;2016-09-20;3;6;3;1;7.5;19;250;75;2;84
1;UF1-4;112;Solarizada;2016-09-20;4;7;4;2;7;14;295;80;3;76.5
1;UF1-4;112;Solarizada;2016-09-20;5;8;3.5;2;8;22;255;79;2;81.5
1;UF1-4;112;Solarizada;2016-09-22;1;10;5;2;7;17;245;67;2;76
1;UF1-4;112;Solarizada;2016-09-22;2;9;3;1;7.5;14.5;290;71;2;88
1;UF1-4;112;Solarizada;2016-09-22;3;12;3;2;8;18;230;69;3;79.5
1;UF1-4;112;Solarizada;2016-09-22;4;11;4;2;8;18;260;70;2;74
1;UF1-4;112;Solarizada;2016-09-22;5;10;3.5;1;7.5;12;230;70;3;72.5
1;UF1-4;112;Solarizada;2016-09-24;1;10;3;2;8;16;405;70;2;76
1;UF1-4;112;Solarizada;2016-09-24;2;10;3;2;6.5;19.5;230;70;2;88
1;UF1-4;112;Solarizada;2016-09-24;3;10;2.9;1;7;14;220;70;2;78
1;UF1-4;112;Solarizada;2016-09-24;4;10;3.5;2;7;18;385;75;2;84
1;UF1-4;112;Solarizada;2016-09-24;5;10;3;2;7;18;225;75;2;81.5
1;UF1-4;112;Solarizada;2016-09-26;1;13;3;1;7;19;245;69;2;71.5
1;UF1-4;112;Solarizada;2016-09-26;2;10;2;2;8;16;300;70;2;89.5
1;UF1-4;112;Solarizada;2016-09-26;3;13;3;2;7.5;15.1;270;65;2;76.5
1;UF1-4;112;Solarizada;2016-09-26;4;15;2.5;1;7;17.2;255;66;2;74
1;UF1-4;112;Solarizada;2016-09-26;5;14;2;1;7.7;15.8;250;68;3;77.5
1;UF1-4;112;Solarizada;2016-09-28;1;13;2;1;7;17;200;70;2;65.5
1;UF1-4;112;Solarizada;2016-09-28;2;13;2;1;7.8;18.9;200;65;2;83.5
1;UF1-4;112;Solarizada;2016-09-28;3;12;2;0;7;20.1;195;68;3;78
1;UF1-4;112;Solarizada;2016-09-28;4;;3;1;9;19.5;;;2;78
1;UF1-4;112;Solarizada;2016-09-28;5;;2;1;8;18;;;2;80.5
1;UF1-4;128;Solarizada;2016-09-24;1;8;3.5;2;7;18;235;69;2;75.5
1;UF1-4;128;Solarizada;2016-09-24;2;7;5;3;8;20.2;300;70;2;83.5
1;UF1-4;128;Solarizada;2016-09-24;3;7;4;3;7.3;22;230;72;2;88.5
1;UF1-4;128;Solarizada;2016-09-24;4;6;4.2;2;6.1;13.5;210;69;2;84.5
1;UF1-4;128;Solarizada;2016-09-24;5;8;3;3;6.5;16;290;70;2;88.5
1;UF1-4;128;Solarizada;2016-09-26;1;8;3.5;2;7.5;16.4;400;79;3;88
1;UF1-4;128;Solarizada;2016-09-26;2;10;4;2;8;19.2;385;75;2;80.5
1;UF1-4;128;Solarizada;2016-09-26;3;10;5;2;8;15.6;350;75;3;85.5
1;UF1-4;128;Solarizada;2016-09-26;4;10;3.5;2;8.4;17;395;75;3;69
1;UF1-4;128;Solarizada;2016-09-26;5;10;4.5;2;7;18;300;75;2;82
1;UF1-4;128;Solarizada;2016-09-28;1;10;3;1;7.6;18.5;250;72;3;78.5
1;UF1-4;128;Solarizada;2016-09-28;2;10;2.9;1;8.2;17.4;300;76;2;85
1;UF1-4;128;Solarizada;2016-09-28;3;10;3.5;2;7;17;255;68;2;86.5
1;UF1-4;128;Solarizada;2016-09-28;4;10;4;1;7.2;14;265;68;3;78
1;UF1-4;128;Solarizada;2016-09-28;5;10;3;1;7;13;220;70;3;94.5
1;UF1-4;113;Nada;2016-09-22;1;7;4;2;8;14;300;72;2;55
1;UF1-4;113;Nada;2016-09-22;2;8;4;3;8;18.5;285;76;3;87.5
1;UF1-4;113;Nada;2016-09-22;3;7;5;1;7.5;20;295;73;3;75.5
